"TOA5","COM2","CR1000","48563","CR1000.Std.24","CPU:Andong Imha Dam_1.CR1","37871","Andong_Imha"
"TIMESTAMP","RECORD","Inclino(1)","Inclino(2)","Inclino(3)","Inclino(4)","Inclino(5)","Inclino(6)","Inclino(7)","Inclino(8)","Inclino(9)","Inclino(10)","Inclino(11)","Inclino(12)","Inclino(13)","InclinoT(1)","InclinoT(2)","InclinoT(3)","InclinoT(4)","InclinoT(5)","InclinoT(6)","InclinoT(7)","InclinoT(8)","InclinoT(9)","InclinoT(10)","InclinoT(11)","InclinoT(12)","InclinoT(13)","batt_volt_Min","PTemp"
"TS","RN","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Min","Smp"
"2021-03-25 10:00:00",51791,-62.3201,-189.6699,-146.9941,-50.12703,50.80443,-59.61053,-70.44881,-992.3798,-52.15921,-324.4709,-720.0681,-292.6335,-73.83577,-70.34,-64.73,-57.84,-51.48,-45.87,-42.43,-39.27,62.3,-32.61,302,170.9,122.5,90.7,13.37,12.81
"2021-03-25 11:00:00",51792,-65.68767,-194.3542,-153.0455,-50.78943,43.34032,-58.23855,-65.68767,-992.7642,-51.46663,-316.9261,-724.5959,-297.2875,-65.68767,27.01,24.9,23.59,22.86,21.99,20.77,19.99,-199.5,-172.2,78.78,59.25,0.115,-193.1,13.34,14.75
"2021-03-25 12:00:00",51793,-69.74778,-198.4087,-156.4246,-58.91317,43.33842,-64.33047,-67.71629,-994.0751,-60.2675,-316.2351,-715.084,-287.7942,-67.03912,-73.23,-67.55,-60.49,-53.95,-48.29,-44.88,-40.92,-749.8,-6936,-7999,-7999,-7999,-751.4,13.33,15.95
"2021-03-25 13:00:00",51794,-65.6848,-191.6371,-149.653,-52.81871,50.78722,-58.91317,-62.29898,-996.7838,-52.14154,-316.9122,-716.4384,-289.1486,-72.45643,-326.1,-289.3,-251.3,-215.7,-185.9,-166.6,-147,122.8,-44.66,-42.64,-42.03,-1.156,218.2,13.23,16.74
"2021-03-25 14:00:00",51795,-63.6386,-188.8848,-147.5874,-50.77548,50.09848,-58.22255,-63.6386,-997.2305,-54.83752,-319.547,-719.6578,-291.1128,-69.05466,3.918,4.073,4.692,5.389,6.089,6.128,6.44,6.011,6.986,6.596,5.856,7.378,8.2,13.22,17.39
"2021-03-25 15:00:00",51796,-63.63208,-191.5732,-151.6339,-54.15496,48.06253,-61.60127,-65.6629,-993.0667,-55.50884,-319.5143,-723.6457,-286.3444,-65.6629,-17.24,-16.33,-14.89,-13.41,-11.98,-11.34,-10.3,321.2,-8.45,-8.29,-8.7,-106.9,718.4,13.2,18.02
"2021-03-25 16:00:00",51797,-65.66257,-191.5722,-147.5715,-51.44696,50.09309,-58.89323,-62.95483,-992.3848,-55.50856,-319.5127,-722.2883,-288.3737,-73.10884,14.7,14.12,14.12,14.16,14.33,13.87,70.42,670.3,47.92,40.38,34.2,-6.18,1759,13.26,18.56
"2021-03-25 17:00:00",51798,-67.69337,-190.8953,-156.3717,-50.77003,50.77003,-58.89323,-61.60097,-996.4464,-52.12389,-316.805,-716.8728,-287.6968,-69.72417,21.35,20.1,19.33,9.42,9.9,9.74,9.86,38.6,10.34,9.78,8.79,38.15,50.32,13.19,19
"2021-03-25 18:00:00",51799,-69.72417,-196.3108,-155.0178,-58.89323,44.00069,-64.98563,-68.37031,-993.0618,-52.80083,-316.805,-716.8728,-287.0199,-65.66257,-14.57,-13.85,-12.67,-11.3,-10.01,-9.39,-8.49,-13.32,-334.7,-305.2,-284.9,-229.6,-11.55,13.25,19.26
"2021-03-25 19:00:00",51800,-67.69337,-188.1876,-159.7563,-61.60097,41.96989,-65.66257,-71.07804,-995.7695,-58.89323,-322.8974,-722.2883,-295.1431,-73.78577,-20.02,-18.93,-17.54,-34.15,-114.5,-103.6,-1197,-1293,-894,-806,-744.3,-603,-1306,13.17,18.92
"2021-03-25 20:00:00",51801,-73.78788,-198.3472,-155.6992,-58.89491,43.32499,-55.51015,-69.04921,-999.1827,-59.57187,-323.5836,-720.278,-292.4437,-71.75702,-1001,-875,-747.6,-633.5,-1372,-1193,-1033,-7999,-7999,"NAN",-7999,-7999,-7999,13.27,17.84
"2021-03-25 21:00:00",51802,-67.71559,-192.9894,-151.0058,-60.26688,42.66082,-56.20394,-60.94403,-996.7735,-54.84963,-325.712,-725.9111,-287.1141,-70.42422,-7999,-7999,-5667,-4028,-5099,-3660,-2622,16.41,"NAN",654.4,162.6,20.08,19.94,13.21,16.86
"2021-03-25 22:00:00",51803,-60.94464,-186.8969,-141.527,-48.07855,44.01557,-60.94464,-64.33045,-997.4606,-54.85017,-319.6208,-719.8239,-291.1799,-70.42491,-7999,-7999,-7999,-5099,-1795,-1344,-1021,-251.3,-617.1,-508.7,-435.3,-325.3,-258.9,13.23,16.24
"2021-03-25 23:00:00",51804,-62.97613,-187.5741,-146.9443,-49.43287,51.46436,-57.55883,-62.29897,-1001.524,-52.81869,-315.5578,-717.7924,-288.4713,-73.81073,-811,-661.3,-535.1,-430.2,-347.2,-295.1,-246.4,-33.33,-176.2,-156.3,-143.6,-35.4,-30.56,13.24,15.7
"2021-03-26 00:00:00",51805,-71.77985,-200.4418,-155.7487,-59.59082,49.43329,-59.59082,-62.97666,-996.7919,-56.88214,-324.3636,-715.0898,-286.4422,-69.07117,"NAN",-7999,-7999,-7999,-5988,-4142,-3048,113.1,"NAN",1890,518.8,293,197.9,13.26,15.07
"2021-03-26 01:00:00",51806,-61.63648,-188.9734,-145.6246,-58.92718,41.99408,-61.63648,-65.70042,-1001.762,-60.95916,-325.1155,-719.318,-291.2493,-74.50563,-7999,-7999,-7999,-6177,-4268,-3173,-2417,279.2,"NAN","NAN",2575,1400,615.1,13.27,14.37
"2021-03-26 02:00:00",51807,-74.51311,-193.0567,-151.7358,-54.19135,47.41743,-61.64266,-71.12614,-997.7983,-58.93309,-319.729,-719.3902,-290.6011,-70.44875,"NAN",-7999,-7999,-6553,-4194,-2911,-2129,-439.7,-1254,-1001,-817,-603.9,-473.8,13.28,13.78
"2021-03-26 03:00:00",51808,-67.73919,-193.7341,-152.4132,-55.54613,44.70786,-66.38441,-65.02962,-997.1208,-60.96527,-324.4707,-716.0032,-287.2142,-70.44875,-7999,-7999,-6494,-4332,-2993,-2204,-1677,126,"NAN",2013,732.4,385.8,225.6,13.29,13.19
"2021-03-26 04:00:00",51809,-67.73919,-194.4115,-151.0584,-54.86874,46.74004,-62.32005,-60.96527,-1001.863,-50.80439,-325.8255,-718.7128,-291.2785,-69.77136,-7999,-7999,-5994,-4389,-3306,-2620,-2098,39.84,-1386,99,70.93,60.59,52.13,13.3,12.46
"2021-03-26 05:00:00",51810,-59.62289,-193.0968,-156.5101,-60.97795,42.68457,-67.07574,-70.46341,-997.3282,-64.36562,-321.1505,-720.2173,-292.0166,-69.78588,"NAN","NAN",-7999,-7999,-7999,-7999,-7999,-7999,"NAN",-7999,-7999,-7999,-7999,13.32,11.79
"2021-03-26 06:00:00",51811,-71.82787,-189.734,-152.4648,-60.3083,56.24257,-52.85447,-56.9202,-992.7153,-50.8216,-319.8373,-724.3773,-296.1205,-66.40689,39.88,35.4,32.56,30.23,12.44,12.16,12.24,8.83,"NAN","NAN",1948,88,11.19,13.39,11.22
"2021-03-26 07:00:00",51812,-72.50549,-193.7997,-145.011,-60.98592,46.75587,-60.98592,-71.82787,-999.4915,-58.27544,-320.5149,-717.601,-295.4429,-66.40689,"NAN","NAN",1966,817,407.7,227.6,144.5,63.73,79.01,60.81,48.69,1046,93.6,13.34,10.7
"2021-03-26 08:00:00",51813,-67.08452,-192.4445,-149.0767,-60.98592,39.30204,-57.59782,-66.40689,-999.4915,-58.95306,-313.7387,-712.8577,-285.2786,-74.53835,-0.517,-0.171,0.56,1.253,-7.542,-6.903,-6.072,332.4,-4.542,-345.1,-321,48.29,746.8,13.4,11.06
"2021-03-26 09:00:00",51814,-67.06502,-195.0982,-151.0656,-54.19395,43.35516,-56.22623,-61.64562,-1000.556,-50.80683,-321.7766,-719.4247,-287.228,-67.06502,-25.27,-23.99,-21.96,-19.9,-18.21,-17.18,63.66,17.25,44.51,37.94,32.53,12.67,20.89,13.31,12.33
"2021-03-26 10:00:00",51815,-67.73336,-193.7174,-150.3681,-51.47735,52.15469,-58.25069,-67.73336,-992.9711,-58.92802,-318.3468,-720.0056,-293.2854,-66.37869,-7999,-7999,-7999,-7515,-5848,-4761,-3921,-5559,-2743,-2400,-2152,-1752,-6405,13.28,14.23
"2021-03-26 11:00:00",51816,-72.45643,-185.5426,-144.9129,-50.78722,50.78722,-64.33047,-66.36196,-997.4609,-58.23601,-318.2666,-719.147,-295.243,-67.03912,1210,543.8,290.9,275.5,171,113.1,83.3,-5.07,261.5,25.16,22.57,89.8,-3.241,13.24,16.24
"2021-03-26 12:00:00",51817,-67.01708,-196.9896,-147.573,-49.41663,51.44746,-58.21686,-61.60156,-996.456,-53.47828,-323.5774,-716.8797,-293.7921,-69.72484,-20.93,-20.02,-18.38,-16.71,-15.12,-14.35,9.66,82.6,92.8,98,70.88,194.2,131,13.21,17.64
"2021-03-26 13:00:00",51818,-67.69337,-191.5722,-155.6947,-57.53936,44.67762,-64.98563,-69.72417,-1000.508,-58.89323,-322.2205,-722.2883,-293.1123,-71.75497,16.78,16.01,15.63,7.021,3.296,3.489,-20.55,-726.6,-17.63,-17.29,-17.29,-55.58,-726.6,13.27,18.74
"2021-03-26 14:00:00",51819,-68.36935,-196.308,-152.9849,-57.53856,44.677,-65.66165,-69.04627,-996.4325,-58.21548,-322.8929,-722.9551,-293.1082,-67.0155,-215.6,-193.5,-168.7,-145.4,-126.3,-114.2,-101.8,-4751,-117.5,-1120,-1027,-3129,-5312,13.18,19.49
"2021-03-26 15:00:00",51820,-64.97284,-188.8273,-147.5425,-51.43683,50.76003,-58.20484,-62.26564,-999.6342,-50.76003,-318.773,-718.7621,-289.6706,-69.03365,-646,-572.2,-493.1,-420.8,-358.8,-318.7,-277.9,166.4,"NAN",3592,1267,600.1,322.3,13.18,20.08
"2021-03-26 16:00:00",51821,-72.41048,-189.4854,-145.4977,-58.87581,44.66441,-64.28968,-69.02682,-996.8284,-58.87581,-317.388,-716.6608,-287.6117,-65.64315,-2.178,-1.754,-0.984,11.53,11.81,11.45,11.49,-3.222,-32.63,-109.9,-104.4,-85.7,-1.292,13.16,20.5
"2021-03-26 17:00:00",51822,-68.34729,-193.5379,-152.2588,-55.48988,46.016,-61.58023,-61.58023,-992.7275,-59.55011,-323.4654,-722.7219,-294.367,-64.96376,-28.71,-27.09,-24.86,-22.61,-20.56,-19.4,-17.89,-7999,-15.4,-1003,-918,-4583,-7999,13.22,20.4
"2021-03-26 18:00:00",51823,-75.13416,-188.1738,-150.9452,-54.15074,46.02813,-58.21205,-60.91959,-994.343,-58.21205,-319.4894,-716.1436,-288.3527,-65.65778,-1534,-1345,-1159,-1499,-1287,-1129,-45.1,2410,"NAN","NAN",3110,5376,"NAN",13.17,19.76
"2021-03-26 19:00:00",51824,-68.37028,-193.603,-157.7255,-50.09307,43.32374,-57.53934,-66.33948,-999.1538,-52.12388,-324.2511,-722.288,-294.4661,-64.30868,81.9,63.46,52.64,38.52,52.21,44.4,38.9,-2666,-4344,-471,-437.1,-1295,-2791,13.25,18.79
"2021-03-26 20:00:00",51825,-61.60116,-188.8651,-145.5412,-49.41631,52.80099,-58.21648,-58.89341,-992.3879,-60.92422,-319.5137,-720.2597,-290.4055,-69.72439,-999,-882,-755.7,-642,-548.3,-483.2,-419,172.3,"NAN",3774,1318,618.3,329.6,13.2,17.84
"2021-03-26 21:00:00",51826,-74.47691,-196.3482,-148.9538,-51.45677,41.97789,-57.55034,-62.28978,-993.2512,-56.19621,-324.3131,-717.0095,-291.8141,-69.06041,"NAN","NAN",2780,1089,512.5,274.6,168.4,66.17,"NAN",339.3,189.8,132.7,97.7,13.21,17.21
"2021-03-26 22:00:00",51827,-62.97613,-188.2512,-151.6844,-55.52734,51.46436,-58.91315,-60.26748,-1000.169,-51.46436,-323.0066,-719.8239,-290.5028,-67.0391,"NAN","NAN",3309,1247,576.1,300,180.7,33.65,86.8,66.07,51.74,47.02,42.55,13.28,16.71
"2021-03-26 23:00:00",51828,-67.71626,-201.1173,-159.1332,-60.94464,41.30692,-67.71626,-70.42491,-1002.201,-58.91315,-319.6208,-719.1467,-295.2429,-73.13357,"NAN",-7999,-7999,-7999,-7999,-6855,-5204,-141.1,-2944,-2381,-1993,-56.27,-136.4,13.24,16.17
"2021-03-27 00:00:00",51829,-68.39342,-199.763,-156.4246,-60.26748,41.98409,-55.52734,-66.36194,-998.8149,-50.7872,-316.235,-715.7609,-296.5972,-66.36194,"NAN",-7999,-7999,-7999,-7368,-5139,-3740,32.62,-7999,1.345,0.922,250.6,41.14,13.24,15.48
"2021-03-27 01:00:00",51830,-65.6848,-190.2828,-149.653,-53.49587,46.72424,-61.62182,-64.33047,-997.4609,-60.94466,-324.361,-723.8871,-293.8887,-71.1021,14.55,13.97,13.93,14.09,14.13,13.64,13.51,-520.5,13.02,-191.6,-180.7,-615.7,-514.6,13.25,14.88
"2021-03-27 02:00:00",51831,-67.73512,-193.7225,-157.1455,-58.92956,43.35048,-66.38042,-61.63896,-1001.125,-52.8334,-320.3871,-722.7338,-293.9704,-65.70307,-7999,-7999,-7999,-5903,-4207,-3189,-2457,-2501,-1531,-1279,-1103,-2121,-2896,13.34,14.25
"2021-03-27 03:00:00",51832,-75.86789,-195.0889,-152.4132,-55.54613,45.38526,-62.99744,-66.38441,-994.4113,-61.64266,-321.7611,-722.7772,-291.2785,-69.09397,"NAN",-7999,-7999,-7999,-7999,-6514,-5041,170.1,"NAN",3802,1316,614.2,327.9,13.28,13.64
"2021-03-27 04:00:00",51833,-62.32005,-188.9923,-151.7358,-48.77222,39.96612,-56.90092,-61.64266,-997.1208,-55.54613,-325.8255,-716.6806,-294.6655,-70.44875,"NAN","NAN",1904,806,1412,618.2,321.8,335.6,"NAN",2134,536.5,1724,749.9,13.29,13.21
"2021-03-27 05:00:00",51834,-65.02962,-199.1532,-156.4775,-59.61049,47.41743,-59.61049,-71.12614,-993.7339,-56.90092,-320.4064,-716.0032,-295.3429,-73.83572,"NAN","NAN",2046,852,419.2,233.2,146.7,183.6,76.46,58.95,47.36,3030,359.9,13.3,12.81
"2021-03-27 06:00:00",51835,-69.09626,-193.7405,-145.6441,-62.99953,51.48349,-65.03177,-65.70919,-1001.218,-59.61246,-325.1589,-719.414,-291.2881,-74.51557,576.2,296.4,180.6,121.1,46.33,40,35.71,290.2,"NAN","NAN",3488,1409,633.5,13.3,12.37
"2021-03-27 07:00:00",51836,-61.65181,-188.3429,-147.0159,-50.81193,46.74697,-62.3293,-65.71676,-1001.334,-58.94184,-325.8738,-724.2394,-296.7417,-72.49168,-7999,-7999,-7999,-7999,-7294,-5799,-4667,-7999,-3224,-7999,-7999,-7999,-7999,13.31,12.05
"2021-03-27 08:00:00",51837,-63.00656,-194.4396,-157.1777,-59.61911,42.00437,-67.0715,-69.10397,-996.5876,-54.19919,-319.0977,-717.4618,-289.9657,-69.10397,"NAN","NAN",-7999,-7999,-7999,-7999,-7999,-7687,-7999,-7999,-7999,-7999,-7999,13.3,12.16
"2021-03-27 09:00:00",51838,-71.1262,-191.702,-152.4133,-59.61053,52.15921,-67.06184,-67.73923,-996.4442,-52.83661,-316.3422,-715.3264,-285.8596,-73.83577,-3045,-2625,-2212,-1897,-2606,-2261,-1933,726.2,-7999,-38.89,-38.42,340.4,1958,13.3,12.53
"2021-03-27 10:00:00",51839,-75.19055,-188.3151,-153.7681,-54.86878,52.83661,-67.73923,-62.3201,-997.1216,-55.54617,-326.5031,-715.3264,-289.2466,-71.1262,20.93,19.78,19.19,18.7,18.61,17.51,17.16,215.6,"NAN",1457,611.5,537.7,442.8,13.29,13.21
"2021-03-27 11:00:00",51840,-61.64225,-188.9911,-148.3478,-51.48144,48.77189,-60.28748,-65.70657,-993.7272,-55.54576,-319.7268,-720.0627,-291.2766,-73.15784,-27.74,-26.22,-24.11,-21.85,-19.85,-18.82,-17.42,-9.49,-14.92,-14.6,-14.69,-9.17,-7.751,13.34,14.18
"2021-03-27 12:00:00",51841,-67.71795,-197.0592,-148.3023,-51.46564,43.33949,-57.56025,-66.36359,-992.7451,-50.11128,-316.2428,-717.8102,-289.8328,-72.4582,729.4,359.2,210.6,363.4,271,164.6,112.1,160.3,-374.1,-15.34,-15.39,19.4,302.1,13.33,15.02
"2021-03-27 13:00:00",51842,-68.39345,-192.9914,-156.4246,-50.11005,50.78722,-64.33047,-66.36196,-992.0436,-54.17303,-318.2666,-722.5328,-295.243,-65.00764,22.04,20.63,19.71,10.03,17.32,16.32,15.94,2.384,5145,1711,688,59.62,4.391,13.31,16.02
"2021-03-27 14:00:00",51843,-68.39345,-190.2828,-156.4246,-50.78722,46.72424,-60.94466,-66.36196,-1000.847,-60.94466,-316.9122,-719.8242,-291.1801,-66.36196,-0.809,-0.425,0.229,-9.18,-8,-7.48,-6.605,21.09,1090,30.28,26.57,26.36,25.57,13.3,16.69
"2021-03-27 15:00:00",51844,-70.42459,-195.6991,-151.6837,-55.52708,50.10981,-60.2672,-65.00732,-1000.842,-58.91288,-315.5563,-715.7576,-285.7613,-62.29868,-9.83,-9.22,-8.24,-7.082,-5.934,-5.423,-4.601,104.3,-3.319,-310.6,-290,5.36,178.1,13.3,16.84
"2021-03-27 16:00:00",51845,-61.6218,-197.7315,-147.6215,-51.46436,48.07855,-61.6218,-65.68478,-998.1378,-56.2045,-320.2979,-721.1782,-291.8571,-70.42491,-1.464,-1.31,-0.463,0.422,1.306,1.653,2.153,2.885,3.116,2.923,2.307,3.966,5.011,13.24,16.61
"2021-03-27 17:00:00",51846,-62.29897,-201.1173,-147.6215,-56.88166,47.40139,-62.29897,-65.68478,-998.1378,-54.85017,-318.9436,-718.4695,-288.4713,-66.36194,-23.11,-23.11,-20.6,-18.77,-17.63,-16.61,-15.34,-10.12,-12.83,-12.57,-12.66,-10.25,-8.57,13.24,16.07
"2021-03-27 18:00:00",51847,-71.77924,-189.6055,-146.9443,-48.07855,54.17301,-65.68478,-61.6218,-996.7834,-56.2045,-314.8806,-717.1152,-291.1799,-69.07059,-20.6,-18.82,-17.14,-15.43,-0.54,-0.694,0.075,497.1,"NAN","NAN","NAN",3018,1176,13.24,15.73
"2021-03-27 19:00:00",51848,-67.71626,-187.5741,-148.2986,-59.59031,50.7872,-66.36194,-65.68478,-1001.524,-60.26748,-324.3609,-719.8239,-295.2429,-66.36194,875,432.9,242.4,146.4,57.04,46.55,40.66,168.5,"NAN","NAN",1893,806,342,13.31,15.7
"2021-03-27 20:00:00",51849,-63.65329,-197.7315,-146.9443,-54.85017,46.72422,-57.55883,-69.07059,-993.3976,-56.2045,-319.6208,-714.4066,-287.117,-73.81073,164.6,104.5,80.5,64.66,52.6,46.46,38.94,145.4,-7.881,-8.44,-7.68,77.72,257.8,13.25,15.75
"2021-03-27 21:00:00",51850,-62.97613,-197.7315,-157.1017,-54.17301,47.40139,-67.0391,-60.94464,-1001.524,-51.46436,-320.2979,-719.8239,-287.117,-65.00761,796.1,376.2,215.6,140.6,102.1,73.04,61.55,14.38,43.06,36.8,31.12,13.72,18.55,13.25,15.73
"2021-03-27 22:00:00",51851,-68.39342,-192.9913,-145.59,-49.43287,43.33841,-60.94464,-62.29897,-996.7834,-51.46436,-319.6208,-722.5325,-285.0855,-73.81073,758,369.3,221.4,143.6,133.4,94.6,74.18,70.99,49.36,40.98,34.04,-4.64,107.2,13.25,15.75
"2021-03-27 23:00:00",51852,-71.10208,-192.9913,-148.2986,-61.6218,52.81869,-56.2045,-65.00761,-996.7834,-50.7872,-312.172,-723.8868,-295.2429,-69.74775,2253,896,444.9,238.4,68.25,55.16,46.64,52.06,-132.3,1756,682,105.7,70.83,13.24,15.75
"2021-03-28 00:00:00",51853,-72.45641,-190.2827,-149.6529,-54.17301,41.98409,-57.55883,-66.36194,-996.7834,-51.46436,-313.5263,-713.7294,-285.0855,-73.13357,1567,680.6,349.3,205.1,132.2,96.2,71.3,469.8,-553.7,-14.57,-14.52,213.1,1119,13.24,15.53
"2021-03-28 01:00:00",51854,-73.13357,-190.9599,-147.6215,-54.85017,46.72422,-61.6218,-61.6218,-1000.846,-51.46436,-323.6837,-723.2097,-290.5028,-69.74775,1373,611.5,320.3,189.5,127,89.8,70.52,79.47,48.27,563.5,282.1,185.5,126.1,13.25,15.48
"2021-03-28 02:00:00",51855,-61.6218,-199.0858,-151.6844,-54.85017,48.75571,-60.26748,-71.77924,-998.8149,-56.88166,-319.6208,-716.4381,-295.9201,-66.36194,300.7,171.8,117.5,87.2,68.7,55.39,46.46,77.03,36.73,32.55,28.6,913,123.4,13.24,15.43
"2021-03-28 03:00:00",51856,-65.00761,-193.6685,-151.0073,-60.26748,41.30692,-55.52734,-70.42491,-997.4606,-56.2045,-319.6208,-719.8239,-289.8256,-69.07059,529.4,275.5,169.4,114.7,85.4,66.5,53.58,-98.5,-154.3,-141.4,-134,-109.4,-93.1,13.25,15.41
"2021-03-28 04:00:00",51857,-73.81073,-201.1173,-146.2671,-50.7872,52.14153,-66.36194,-65.00761,-994.0748,-54.85017,-325.0381,-711.0208,-287.117,-66.36194,4131,1445,648.7,337.3,200.7,126.1,92.1,1488,"NAN",1588,665.9,5081,4652,13.29,15.41
"2021-03-28 05:00:00",51858,-62.97613,-200.4401,-145.59,-56.2045,47.40139,-62.29897,-62.29897,-994.752,-50.7872,-320.2979,-723.8868,-283.7311,-72.45641,2315,901,442.9,244.7,156.1,105.7,79.83,102.3,51.85,42.72,36.09,-0.04,169.8,13.21,15.41
"2021-03-28 06:00:00",51859,-71.77924,-185.5426,-156.4246,-53.49585,50.11003,-61.6218,-69.74775,-994.0748,-59.59031,-316.235,-719.8239,-291.1799,-66.36194,133.8,94.2,71.45,59.12,50.48,42.72,37.82,12.37,31.49,26.68,23.49,23.69,15.22,13.24,15.48
"2021-03-28 07:00:00",51860,-61.6218,-198.4087,-148.9758,-54.17301,47.40139,-65.68478,-62.29897,-990.689,-55.52734,-324.3609,-715.7609,-291.1799,-72.45641,200.7,126.1,92.3,71.3,58.5,48.08,34.24,95.1,"NAN",852,401.3,238.4,154.3,13.31,15.58
"2021-03-28 08:00:00",51861,-73.81073,-193.6685,-146.2671,-62.97613,41.98409,-58.91315,-65.68478,-1004.232,-48.07855,-324.3609,-721.8554,-291.1799,-65.68478,224,137.3,100.7,74.67,31.43,28.83,27.44,155,-20.23,3086,1119,534.1,302.8,13.31,15.53
"2021-03-28 09:00:00",51862,-73.1341,-186.8983,-157.1029,-51.46474,48.75607,-61.62225,-69.0711,-993.4048,-58.23641,-317.5916,-719.8292,-293.8907,-65.68526,52.27,44.37,39.02,35.39,32.68,29.87,27.33,12.04,24.54,22.13,20.12,56.68,14.84,13.32,15.14
"2021-03-28 10:00:00",51863,-68.3952,-194.3507,-144.9165,-60.26904,40.63081,-56.20596,-66.36366,-996.8092,-50.78851,-315.5659,-727.2915,-285.77,-65.00929,332.6,188.6,126.7,91.4,37.82,33.85,31.01,29.23,-488,34.38,29.58,7.898,36.02,13.25,14.97
"2021-03-28 11:00:00",51864,-71.78051,-187.5774,-152.3643,-54.85115,48.0794,-60.94572,-65.68594,-996.1239,-50.7881,-327.7525,-725.254,-287.122,-73.81203,101.4,75.01,60.64,50.69,44.46,38.72,35.19,378.9,-23.11,2576,964,98.9,883,13.25,15.29
"2021-03-28 12:00:00",51865,-73.13359,-187.5741,-152.3616,-55.52736,51.46438,-67.03912,-61.62182,-1001.524,-54.85019,-323.6839,-715.7612,-286.4399,-73.81075,37.09,32.93,30.52,28.32,27.06,24.8,23.54,1561,"NAN",1406,595.5,1720,4940,13.32,15.58
"2021-03-28 13:00:00",51866,-67.03912,-198.4087,-144.9129,-58.91317,49.43289,-60.94466,-67.03912,-998.1381,-60.94466,-316.2351,-715.084,-291.8572,-71.1021,19.76,18.41,18.15,27.44,26.04,24.34,22.86,6.722,21.09,7.348,6.644,8.17,9.04,13.28,15.46
"2021-03-28 14:00:00",51867,-71.77927,-197.7316,-155.7475,-59.59033,52.81871,-64.33047,-66.36196,-995.4294,-60.94466,-323.0067,-716.4384,-291.8572,-69.74778,1.422,1.614,2.307,-2.313,-8.32,-7.64,-7.002,107.7,"NAN",1179,514.2,293.7,181.1,13.24,15.41
"2021-03-28 15:00:00",51868,-64.33047,-197.0544,-147.6215,-56.20452,46.72424,-61.62182,-64.33047,-996.1066,-49.43289,-323.6839,-722.5328,-287.7942,-69.74778,128.5,90,69.91,57.88,49.46,42.05,37.82,66.35,30.7,2134,831,136.3,99.8,13.24,15.51
"2021-03-28 16:00:00",51869,-73.13359,-199.0859,-157.7789,-60.94466,42.66126,-58.23601,-62.97615,-992.0436,-56.20452,-316.9122,-715.7612,-291.8572,-69.74778,5.321,5.437,5.982,6.605,-8.04,-7.4,-6.565,470.9,"NAN","NAN","NAN",2831,1123,13.25,15.51
"2021-03-28 17:00:00",51870,-67.03912,-192.9914,-153.716,-50.11005,50.78722,-66.36196,-59.59033,-997.4609,-52.81871,-320.298,-718.4698,-290.5029,-68.39345,506.2,269.7,165.3,114.5,85.6,65.64,54.25,6.683,40.42,35.12,30.28,8.09,8.96,13.25,15.53
"2021-03-28 18:00:00",51871,-62.97615,-194.3457,-152.3616,-55.52736,48.07856,-60.94466,-65.00764,-993.3979,-60.2675,-323.6839,-722.5328,-295.243,-75.16508,16.07,15.31,15.18,15.18,15.22,14.63,14.38,-1530,13.76,-38.8,-38.06,-420.2,-1563,13.32,15.51
"2021-03-28 19:00:00",51872,-66.36196,-200.4402,-147.6215,-56.20452,46.72424,-61.62182,-61.62182,-996.7838,-59.59033,-323.6839,-723.21,-293.8887,-69.07062,-3.9,-3.706,-2.892,-1.927,-0.925,-0.771,-0.04,-31.39,0.999,-38.43,-37.69,-32.31,-29.05,13.25,15.24
"2021-03-28 20:00:00",51873,-66.36235,-187.5752,-158.457,-63.65368,42.66151,-64.33085,-69.07101,-992.7266,-60.26785,-323.6857,-719.1512,-290.5046,-69.74818,-44.88,-41.92,-38.61,-34.81,-73.98,-67.72,-60.95,-2702,-6400,-7832,-5799,-4128,-3111,13.25,14.75
"2021-03-28 21:00:00",51874,-72.47896,-197.793,-151.7316,-49.44826,40.6424,-67.05997,-60.28623,-992.3521,-54.86724,-320.3976,-724.1122,-287.2063,-75.86582,994,463.3,256.5,163.7,391.1,218.6,141.8,86.5,321,185.8,114.7,18.65,138.5,13.35,14.21
"2021-03-28 22:00:00",51875,-69.77136,-195.0889,-151.0584,-49.44961,52.15918,-69.09397,-60.28788,-999.153,-56.22353,-325.8255,-724.8093,-286.5368,-69.77136,2461,960,452,258.3,162.9,107.7,80.9,19.37,"NAN",595.5,149.5,23.81,23.71,13.28,13.66
"2021-03-28 23:00:00",51876,-64.35223,-191.0245,-151.7358,-60.28788,42.67569,-56.90092,-67.0618,-991.7017,-50.127,-324.4707,-720.0676,-287.8915,-75.86789,"NAN",2162,894,427.9,117.9,86.3,67.9,138.5,-1316,2246,857,449.9,251.1,13.36,13.4
"2021-03-29 00:00:00",51877,-67.73919,-199.8306,-156.4775,-51.48178,50.127,-61.64266,-69.77136,-1001.185,-59.61049,-316.342,-718.0354,-290.6011,-74.51311,"NAN",2943,1128,525.8,287.4,175,114.4,-7.231,68.2,-8.84,-9.04,-6.437,-5.57,13.28,13.33
